movie_id,IMDb_URL,poster_url,movie_title,genres,release_date,Animation,Children,Comedy,Adventure,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Sci_Fi,Documentary,War,Musical,Mystery,Film_Noir,Western
2351,http://www.imdb.com/title/tt0050783/,https://m.media-amazon.com/images/M/MV5BZjllMDcyY2YtZDc5Zi00NDRlLThkZmItMTJhOWZmYjM0NmQyXkEyXkFqcGdeQXVyNTc1NDM0NDU@..jpg,Nights of Cabiria (Le Notti di Cabiria) (1957),['Drama'],1957,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2352,http://www.imdb.com/title/tt0085244/,https://m.media-amazon.com/images/M/MV5BMTA4MjEyMTk5NzheQTJeQWpwZ15BbWU4MDY1NDA1MTAx..jpg,"Big Chill, The (1983)","['Comedy', 'Drama']",1983,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2353,http://www.imdb.com/title/tt0120660/,https://m.media-amazon.com/images/M/MV5BMWI0Y2NhMzMtYTE5ZS00MDlhLTg0ZjEtMjAwZmEwNTc0ODc2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@..jpg,Enemy of the State (1998),"['Action', 'Thriller']",1998,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2354,http://www.imdb.com/title/tt0134067/,https://m.media-amazon.com/images/M/MV5BZjNiMWE1M2ItMTdlNi00NmZiLWEwYzctODJiMjU1MmY0MTlmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,"Rugrats Movie, The (1998)","['Animation', ""Children"", 'Comedy']",1998,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2355,http://www.imdb.com/title/tt0120623/,https://m.media-amazon.com/images/M/MV5BNThmZGY4NzgtMTM4OC00NzNkLWEwNmEtMjdhMGY5YTc1NDE4XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,"Bug's Life, A (1998)","['Animation', ""Children"", 'Comedy']",1998,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,http://www.imdb.com/title/tt0120533/,https://m.media-amazon.com/images/M/MV5BOWY0ZjYyMTItNjNlMi00NWI5LTkzY2MtYTczNjcyNDMwMTJmXkEyXkFqcGdeQXVyNDQzMDg4Nzk@..jpg,Celebrity (1998),['Comedy'],1998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,http://www.imdb.com/title/tt0140888/,https://m.media-amazon.com/images/M/MV5BODMxMTEyZmQtODU1OC00Y2I5LWI3NmMtOGFiZTcxNTVmOTQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Central Station (Central do Brasil) (1998),['Drama'],1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2358,http://www.imdb.com/title/tt0120070/,https://m.media-amazon.com/images/M/MV5BMTkwNTE1MDUxNF5BMl5BanBnXkFtZTcwNDg1ODEyMQ@@..jpg,Savior (1998),['Drama'],1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2359,http://www.imdb.com/title/tt0166396/,https://m.media-amazon.com/images/M/MV5BYjg3YThlNTYtZTNiYS00MmU4LWIwM2YtYWZjYjIzYjUyNzE0XkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,Waking Ned Devine (1998),['Comedy'],1998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,http://www.imdb.com/title/tt0154420/,https://m.media-amazon.com/images/M/MV5BODY0NWJiZjgtMTJjNi00YjQ1LTgzNWMtNmY3NTkyOTE4ZWUxXkEyXkFqcGdeQXVyNDEzMTI3MTU@..jpg,"Celebration, The (Festen) (1998)",['Drama'],1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2361,http://www.imdb.com/title/tt0069089/,https://m.media-amazon.com/images/M/MV5BYjc2NTM3ZTEtYzc0ZC00NjQ4LTk3MzktN2I4OWE1NTU3ZDFmXkEyXkFqcGdeQXVyNjE5MjUyOTM@..jpg,Pink Flamingos (1972),['Comedy'],1972,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,http://www.imdb.com/title/tt0045826/,https://m.media-amazon.com/images/M/MV5BMjExMTg3ODEzMl5BMl5BanBnXkFtZTgwMjMyNTc2MDE@..jpg,Glen or Glenda (1953),['Drama'],1953,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2363,http://www.imdb.com/title/tt6461912/,https://m.media-amazon.com/images/M/MV5BYmU1MDQwZTEtNTdlMi00YWI4LTk0YzEtZGQ2ZjA4NTI5ZjU3L2ltYWdlXkEyXkFqcGdeQXVyNDEzNjMzNjk@..jpg,Godzilla (Gojira) (1954),"['Action', 'Sci-Fi']",1954,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2364,http://www.imdb.com/title/tt6461912/,https://m.media-amazon.com/images/M/MV5BYmU1MDQwZTEtNTdlMi00YWI4LTk0YzEtZGQ2ZjA4NTI5ZjU3L2ltYWdlXkEyXkFqcGdeQXVyNDEzNjMzNjk@..jpg,Godzilla (Gojira) (1984),"['Action', 'Sci-Fi']",1984,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2366,http://www.imdb.com/title/tt0024216/,https://m.media-amazon.com/images/M/MV5BZTY3YjYxZGQtMTM2YS00ZmYwLWFlM2QtOWFlMTU1NTAyZDQ2XkEyXkFqcGdeQXVyNTgyNTA4MjM@..jpg,King Kong (1933),"['Action', 'Adventure', 'Horror']",1933,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2367,http://www.imdb.com/title/tt0074751/,https://m.media-amazon.com/images/M/MV5BYWNlNjlmYjktNjhiNy00YTQzLWEzYTUtYzc0MDdjYTlmNzUyXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg,King Kong (1976),"['Action', 'Adventure', 'Horror']",1976,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2368,http://www.imdb.com/title/tt0091344/,https://m.media-amazon.com/images/M/MV5BNzAxNTQyMzYtMTg5Zi00OTA1LWEwYjEtNjg3ZmJhOWZiMzk3XkEyXkFqcGdeQXVyMTQ2MjQyNDc@..jpg,King Kong Lives (1986),"['Action', 'Adventure', 'Horror']",1986,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2369,http://www.imdb.com/title/tt0089017/,https://m.media-amazon.com/images/M/MV5BZGY2ZGU4OGMtODMxMC00M2M1LWE0ZGQtOGM1Yjk4MTJmNTZlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@..jpg,Desperately Seeking Susan (1985),"['Comedy', 'Romance']",1985,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2370,http://www.imdb.com/title/tt0089087/,https://m.media-amazon.com/images/M/MV5BNmY4MzRlYzQtZTlmOC00ZWM5LTkzYjMtZDJhNWRjZjIzNGNhXkEyXkFqcGdeQXVyMjI4MjA5MzA@..jpg,"Emerald Forest, The (1985)","['Action', 'Adventure', 'Drama']",1985,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2371,http://www.imdb.com/title/tt0089155/,https://m.media-amazon.com/images/M/MV5BMzQ4MWI3YTYtNzlkNS00Zjc0LWI5MWItMTQwZDYzMzc1MzQ2XkEyXkFqcGdeQXVyNjE5MjUyOTM@..jpg,Fletch (1985),['Comedy'],1985,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2372,http://www.imdb.com/title/tt0097366/,https://m.media-amazon.com/images/M/MV5BMTg1YmE1MTAtY2VhMS00ZDZmLTg0MWMtY2MxNjRmMzU1ZjgwXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Fletch Lives (1989),['Comedy'],1989,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,http://www.imdb.com/title/tt0089893/,https://m.media-amazon.com/images/M/MV5BMjIzMDk2NTcxMV5BMl5BanBnXkFtZTcwMzUxMTM4NA@@..jpg,Red Sonja (1985),"['Action', 'Adventure']",1985,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2374,http://www.imdb.com/title/tt0091159/,https://m.media-amazon.com/images/M/MV5BMGU5NWQ1MTYtNzVkMy00NDFhLThkZTctM2MxMTFiN2NlMmU3L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Gung Ho (1986),"['Comedy', 'Drama']",1986,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2375,http://www.imdb.com/title/tt0091541/,https://m.media-amazon.com/images/M/MV5BNDJmNTZkMDMtOWU5ZS00N2ZlLWIxN2EtZTI4NzBhODc0MmRjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,"Money Pit, The (1986)",['Comedy'],1986,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2376,http://www.imdb.com/title/tt0090264/,https://m.media-amazon.com/images/M/MV5BMTZjNzJhOWYtMjZiNS00NmU2LTllYjAtOTAzMDk1NTI0ZTFkXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg,"View to a Kill, A (1985)",['Action'],1985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2377,http://www.imdb.com/title/tt0089489/,https://m.media-amazon.com/images/M/MV5BMTU4MTMxOTQyOV5BMl5BanBnXkFtZTcwMzU1NDk0NA@@..jpg,Lifeforce (1985),"['Horror', 'Sci-Fi']",1985,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2378,http://www.imdb.com/title/tt0087928/,https://m.media-amazon.com/images/M/MV5BMjNiMWVhNjAtMzgyYS00NzRhLWJmNGUtNzdiOGFhMmY5NDUwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Police Academy (1984),['Comedy'],1984,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379,http://www.imdb.com/title/tt0089822/,https://m.media-amazon.com/images/M/MV5BMzdlYmZiMDctMWNiZS00YmY5LWEzMjYtMTY4ZDg3NTg2MjUxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Police Academy 2: Their First Assignment (1985),['Comedy'],2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2380,http://www.imdb.com/title/tt0091777/,https://m.media-amazon.com/images/M/MV5BNWM0NGQ2ZTctZDNiZi00MzlmLTlhODAtMWQ5Y2Q0YTFjOTcwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Police Academy 3: Back in Training (1986),['Comedy'],3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2381,http://www.imdb.com/title/tt0093756/,https://m.media-amazon.com/images/M/MV5BYzJhOGE5MTktYmNkZi00YTk1LTkxZDgtZDU5MjkxODI5ZWM4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Police Academy 4: Citizens on Patrol (1987),['Comedy'],4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2382,http://www.imdb.com/title/tt0095882/,https://m.media-amazon.com/images/M/MV5BNmJjN2Y2NDgtMDE5Mi00ZWUwLTkyMmQtZTgzZTdiMTM4OGUwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Police Academy 5: Assignment: Miami Beach (1988),['Comedy'],5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2383,http://www.imdb.com/title/tt0098105/,https://m.media-amazon.com/images/M/MV5BZDg4YWQ2MTQtYTlhNC00NDA3LTg2NWMtZTNjODY1Yzc2NmRmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Police Academy 6: City Under Siege (1989),['Comedy'],6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2384,http://www.imdb.com/title/tt0120595/,https://m.media-amazon.com/images/M/MV5BMjI4ZDQ3NjktNjQ4Mi00NjU2LWFiZTEtYzhjODNlM2VhYTIzXkEyXkFqcGdeQXVyNDIwODAwNzg@..jpg,Babe: Pig in the City (1998),"[""Children"", 'Comedy']",1998,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2385,http://www.imdb.com/title/tt0119304/,https://m.media-amazon.com/images/M/MV5BN2M3MmFkZDYtYjA2MS00YTVkLTkxYmEtYTRhNDhmNjMyZjY5XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Home Fries (1998),"['Comedy', 'Romance']",1998,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2386,http://www.imdb.com/title/tt0165494/,https://m.media-amazon.com/images/M/MV5BMjA1MjI2MDc5N15BMl5BanBnXkFtZTcwOTQ4MDQyMQ@@..jpg,Jerry Springer: Ringmaster (1998),['Drama'],1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2387,http://www.imdb.com/title/tt0124198/,https://m.media-amazon.com/images/M/MV5BNGVjZTdlMWMtYjdlMS00MmFkLWExOGYtYmNhMGFiMmZmZGRjL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Very Bad Things (1998),"['Comedy', 'Crime']",1998,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2388,http://www.imdb.com/title/tt0119248/,https://m.media-amazon.com/images/M/MV5BMTk2ODY4Mjk5NF5BMl5BanBnXkFtZTYwMjI2ODY4..jpg,Steam: The Turkish Bath (Hamam) (1997),"['Drama', 'Romance']",1997,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2389,http://www.imdb.com/title/tt0155975/,https://m.media-amazon.com/images/M/MV5BNjQwMDczMmUtYjgzYy00NGRmLWFmMWEtNWVjMjgwNWVlMjlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Psycho (1998),"['Crime', 'Horror', 'Thriller']",1998,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
2390,http://www.imdb.com/title/tt0147004/,https://m.media-amazon.com/images/M/MV5BN2Y0YjdmODMtODNlOS00MDE0LWE0ZGUtZjRkMjMyMTU4MzhhXkEyXkFqcGdeQXVyMTA0MjU0Ng@@..jpg,Little Voice (1998),['Comedy'],1998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2391,http://www.imdb.com/title/tt8160358/,,"Simple Plan, A (1998)","['Crime', 'Thriller']",1998,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2392,http://www.imdb.com/title/tt0141109/,https://m.media-amazon.com/images/M/MV5BOTE4YWIzNjItZWNhNi00Y2E1LTgyODktMTUzM2ZkMmJlNDFlL2ltYWdlXkEyXkFqcGdeQXVyNjg4NzYzMzA@..jpg,Jack Frost (1998),"['Comedy', 'Drama']",1998,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2393,http://www.imdb.com/title/tt0120844/,https://m.media-amazon.com/images/M/MV5BNWEzZDI0NjEtY2FkMC00ZjQwLWI2YzgtZDEyMzMwZmRlZDlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Star Trek: Insurrection (1998),"['Action', 'Sci-Fi']",1998,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2394,http://www.imdb.com/title/tt0120794/,https://m.media-amazon.com/images/M/MV5BOWNjMjgyNmMtNWMzZC00YjI4LWI1NmUtMTY0ZTA0ZDQ4Y2EwXkEyXkFqcGdeQXVyNTUyMzE4Mzg@..jpg,"Prince of Egypt, The (1998)","['Animation', 'Musical']",1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2395,http://www.imdb.com/title/tt0128445/,https://m.media-amazon.com/images/M/MV5BMjE2OTc3OTk2M15BMl5BanBnXkFtZTgwMjg2NjIyMDE@..jpg,Rushmore (1998),['Comedy'],1998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2396,http://www.imdb.com/title/tt0138097/,https://m.media-amazon.com/images/M/MV5BM2ZkNjM5MjEtNTBlMC00OTI5LTgyYmEtZDljMzNmNzhiNzY0XkEyXkFqcGdeQXVyNDYyMDk5MTU@..jpg,Shakespeare in Love (1998),"['Comedy', 'Romance']",1998,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2397,http://www.imdb.com/title/tt0087688/,https://m.media-amazon.com/images/M/MV5BMDI2NGNiZWMtMzY3Zi00Yzc0LTk3MDMtNWE1NDJjMGRmYzg3XkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg,Mass Appeal (1984),['Drama'],1984,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2398,http://www.imdb.com/title/tt0039628/,https://m.media-amazon.com/images/M/MV5BNjRkOGEwYTUtY2E5Yy00ODg4LTk2ZWItY2IyMzUxOGVhMTM1XkEyXkFqcGdeQXVyNDk0MDg4NDk@..jpg,Miracle on 34th Street (1947),['Drama'],34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2399,http://www.imdb.com/title/tt0089961/,https://m.media-amazon.com/images/M/MV5BZDc1OGVkMmQtYTU0NC00ZTc4LWIyNjItM2IzYzcwNTA1ZmJmXkEyXkFqcGdeQXVyMjY3MjUzNDk@..jpg,Santa Claus: The Movie (1985),"['Adventure', ""Children"", 'Fantasy']",1985,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2400,http://www.imdb.com/title/tt0098115/,https://m.media-amazon.com/images/M/MV5BMjEyOTgyNjk3N15BMl5BanBnXkFtZTcwMTMwOTc2NA@@..jpg,Prancer (1989),"[""Children"", 'Drama']",1989,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2401,http://www.imdb.com/title/tt0089767/,https://m.media-amazon.com/images/M/MV5BOGZjOWM3MWYtNTc5Yy00NGQ0LWFkMDQtOWUwYzhkNTZmNGI2XkEyXkFqcGdeQXVyMTA0MjU0Ng@@..jpg,Pale Rider (1985),['Western'],1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2402,http://www.imdb.com/title/tt0089880/,https://m.media-amazon.com/images/M/MV5BZWFkY2I1ZDAtNmZhNS00NjVlLWJiMGQtMGQ1ZmM0ZDA5ODg5XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Rambo: First Blood Part II (1985),"['Action', 'War']",1985,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2403,http://www.imdb.com/title/tt0083944/,https://m.media-amazon.com/images/M/MV5BODBmOWU2YWMtZGUzZi00YzRhLWJjNDAtYTUwNWVkNDcyZmU5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,First Blood (1982),['Action'],1982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2404,http://www.imdb.com/title/tt0095956/,https://m.media-amazon.com/images/M/MV5BOTIwNWJhZDItZmNmOC00M2NkLWIwNDktMTYwZWFlZDVkMmVkL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,Rambo III (1988),"['Action', 'War']",1988,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2405,http://www.imdb.com/title/tt0089370/,https://m.media-amazon.com/images/M/MV5BNzY3NDVkOTItYjZhMi00YzgwLWFkZDktNzBiZGNmYjFlMDRjL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,"Jewel of the Nile, The (1985)","['Action', 'Adventure', 'Comedy', 'Romance']",1985,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2406,http://www.imdb.com/title/tt0088011/,https://m.media-amazon.com/images/M/MV5BMDAwNjljMzEtMTc3Yy00NDg2LThjNDAtNjc0NGYyYjM2M2I1XkEyXkFqcGdeQXVyNDE5MTU2MDE@..jpg,Romancing the Stone (1984),"['Action', 'Adventure', 'Comedy', 'Romance']",1984,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2407,http://www.imdb.com/title/tt0088933/,https://m.media-amazon.com/images/M/MV5BYzFiMWRiZTItMjViNy00ZjUzLTg1MTMtNTU4OGRlNzA2MTc2L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Cocoon (1985),"['Comedy', 'Sci-Fi']",1985,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2408,http://www.imdb.com/title/tt0094890/,https://m.media-amazon.com/images/M/MV5BZjI0YTZmZmMtYjRlMy00ZGJiLWI3YjUtNDcwNDQ1ZDU5NjQzXkEyXkFqcGdeQXVyMTA0MjU0Ng@@..jpg,Cocoon: The Return (1988),"['Comedy', 'Sci-Fi']",1988,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2409,http://www.imdb.com/title/tt0079817/,https://m.media-amazon.com/images/M/MV5BOTZmYzA4N2YtMzA1NS00OTU0LWJiNWItNDUxOWRiMGVjZjJkL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,Rocky II (1979),"['Action', 'Drama']",1979,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2410,http://www.imdb.com/title/tt0084602/,https://m.media-amazon.com/images/M/MV5BMTMyOTYzMDMzMF5BMl5BanBnXkFtZTcwMTkzODM1NA@@..jpg,Rocky III (1982),"['Action', 'Drama']",1982,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2411,http://www.imdb.com/title/tt0089927/,https://m.media-amazon.com/images/M/MV5BMTg3ODk5ODE0NV5BMl5BanBnXkFtZTcwNDkzODM1NA@@..jpg,Rocky IV (1985),"['Action', 'Drama']",1985,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2412,http://www.imdb.com/title/tt0100507/,https://m.media-amazon.com/images/M/MV5BMTM2Mzc4MTYxM15BMl5BanBnXkFtZTcwODY5NTk1NA@@..jpg,Rocky V (1990),"['Action', 'Drama']",1990,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2413,http://www.imdb.com/title/tt0088930/,https://m.media-amazon.com/images/M/MV5BM2VlNTE1ZmMtOTAyNS00ODYwLWFmY2MtZWEzOTE2YjE1NDE2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,Clue (1985),"['Comedy', 'Mystery']",1985,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2414,http://www.imdb.com/title/tt0090357/,https://m.media-amazon.com/images/M/MV5BNmE0NTQ5ZjItN2MzNC00NjBhLTg0ZjYtYzFiMzFlMjhjNmNiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,Young Sherlock Holmes (1985),"['Action', 'Adventure', 'Mystery']",1985,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2415,http://www.imdb.com/title/tt0092173/,https://m.media-amazon.com/images/M/MV5BYzljNjY1ZDctZmRjNC00N2QzLWE4ZjQtMzM5MDg2NGQzMDVkXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg,Violets Are Blue... (1986),"['Drama', 'Romance']",1986,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2416,http://www.imdb.com/title/tt0090685/,https://m.media-amazon.com/images/M/MV5BMTYxMTIyOTM1MF5BMl5BanBnXkFtZTcwNzQ0MTcyNA@@..jpg,Back to School (1986),['Comedy'],1986,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2417,http://www.imdb.com/title/tt0091188/,https://m.media-amazon.com/images/M/MV5BY2I3ODU4MWItZDJmOS00NGFkLTkzYWMtMWI4NTFmNDI2MjNmXkEyXkFqcGdeQXVyMTA0MjU0Ng@@..jpg,Heartburn (1986),"['Comedy', 'Drama']",1986,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2418,http://www.imdb.com/title/tt0091653/,https://m.media-amazon.com/images/M/MV5BNjhkOTQ4OTctYTkzMi00YTE4LTk4MDItM2NmYjZhNDUzYWM3XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Nothing in Common (1986),['Comedy'],1986,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,http://www.imdb.com/title/tt0091024/,https://m.media-amazon.com/images/M/MV5BMTY4MzczODczMF5BMl5BanBnXkFtZTcwNjY5NTczNA@@..jpg,Extremities (1986),"['Drama', 'Thriller']",1986,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2420,http://www.imdb.com/title/tt7168308/,,"Karate Kid, The (1984)",['Drama'],1984,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2421,http://www.imdb.com/title/tt8599866/,,"Karate Kid, Part II, The (1986)","['Action', 'Adventure', 'Drama']",1986,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2422,http://www.imdb.com/title/tt0097647/,https://m.media-amazon.com/images/M/MV5BODk0NzA4MTMtNGQ3Zi00OTdlLThiZmQtOTI0YWEyNDFiMTg2XkEyXkFqcGdeQXVyNTUyMzE4Mzg@..jpg,"Karate Kid III, The (1989)","['Action', 'Adventure', 'Drama']",1989,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2423,http://www.imdb.com/title/tt0097958/,https://m.media-amazon.com/images/M/MV5BMGZkMWQ2MzMtYTkxYS00OThmLWI0ZTQtNmY0ZTkyY2E4MjliXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Christmas Vacation (1989),['Comedy'],1989,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2424,http://www.imdb.com/title/tt0128853/,https://m.media-amazon.com/images/M/MV5BZTcxNzgzZjMtYzZiZC00MmE1LTg3MzQtZDAxMTYyZWE4MDNhL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,You've Got Mail (1998),"['Comedy', 'Romance']",1998,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2425,http://www.imdb.com/title/tt0120586/,https://m.media-amazon.com/images/M/MV5BZjA0MTM4MTQtNzY5MC00NzY3LWI1ZTgtYzcxMjkyMzU4MDZiXkEyXkFqcGdeQXVyNDYyMDk5MTU@..jpg,"General, The (1998)",['Crime'],1998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2426,http://www.imdb.com/title/tt1583688/,https://m.media-amazon.com/images/M/MV5BYjQ0ZTdjNmItODQzNi00MzJhLTk2YmItNGYxMWZiMDEzZDJkXkEyXkFqcGdeQXVyMTI4ODc2NDY@..jpg,"Theory of Flight, The (1998)","['Comedy', 'Drama', 'Romance']",1998,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2427,http://www.imdb.com/title/tt0120863/,https://m.media-amazon.com/images/M/MV5BYjEzMTM2NjAtNWFmZC00MTVlLTgyMmQtMGQyNTFjZDk5N2NmXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@..jpg,"Thin Red Line, The (1998)","['Action', 'Drama', 'War']",1998,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
2428,http://www.imdb.com/title/tt0133751/,https://m.media-amazon.com/images/M/MV5BZTcwZGNiMWYtMTYwNC00MGVjLWI5OTQtODhkZTU4ZDZjOGNkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,"Faculty, The (1998)","['Horror', 'Sci-Fi']",1998,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
